inter_id,user_id,book_id,borrow_time,还书时间,续借时间,续借次数,source_table
54552,485,31277,2024-09-22 09:04:23,2024-11-2113:11:55,,0,table_c
46017,485,27730,2024-11-21 13:19:02,,,0,table_c
99339,485,55995,2024-12-14 15:42:53,,,0,table_c
41809,486,24339,2022-02-19 16:17:20,2022-03-2111:58:22,,0,table_d
41808,486,25733,2022-02-21 18:01:01,2022-03-2111:58:24,,0,table_c
41810,486,31629,2022-03-08 11:30:21,2022-06-0310:46:54,2022-05-0721:46:19,2,table_d
15713,486,30617,2022-03-21 12:04:54,2022-06-1520:58:53,2022-05-1621:30:14,1,table_d
9669,486,11071,2022-04-02 11:29:48,2022-05-0218:53:03,,0,table_d
4310,486,24410,2022-05-27 21:25:22,2022-06-0918:58:08,,0,table_d
2010,486,1186,2022-05-27 21:25:35,2022-06-0918:59:44,,0,table_c
29345,486,17949,2022-06-22 20:52:34,2022-08-0720:03:35,,0,table_c
29346,486,17950,2022-06-22 20:52:41,2022-08-0720:03:27,,0,table_c
29347,486,17951,2022-08-19 18:34:53,2022-09-1814:49:54,,0,table_c
29344,486,17941,2022-08-19 18:34:59,2022-09-1814:49:49,,0,table_c
23485,486,13861,2022-11-19 17:56:54,2023-02-1413:19:38,,0,table_c
11230,486,6395,2023-02-07 13:33:50,2023-04-0817:12:51,2023-03-0920:02:59,1,table_c
2479,486,1461,2023-02-07 13:33:59,2023-04-0817:12:45,2023-03-0709:23:05,1,table_c
26497,486,15934,2023-02-14 13:19:04,2023-03-1615:53:15,,0,table_c
31152,486,19305,2023-03-10 14:45:04,2023-05-0719:41:57,2023-04-0819:09:23,1,table_c
36554,486,23013,2023-03-10 14:45:21,2023-05-0719:42:08,2023-08-2718:19:20,1,table_c
25365,486,37118,2023-03-28 11:45:09,2023-04-2821:19:13,,0,table_d
37534,486,23630,2023-04-08 17:11:37,2023-06-0721:54:11,2023-05-0719:19:48,1,table_c
46900,486,28225,2023-04-08 17:11:45,2023-05-0719:42:20,,0,table_c
25366,486,28362,2023-05-06 11:47:18,2023-06-0721:54:50,,0,table_d
46018,486,3677,2023-05-13 21:29:53,2023-09-2617:57:59,2023-08-2718:19:16,2,table_d
25462,486,15216,2023-05-17 20:02:58,2023-06-0721:54:41,,0,table_c
31150,486,19303,2023-06-21 20:57:52,2023-09-2617:59:11,2023-08-2718:19:24,1,table_c
31151,486,19304,2023-06-21 20:57:58,2023-09-2617:58:25,2023-08-2718:19:22,1,table_c
36555,486,23013,2023-06-21 20:58:04,2023-09-2617:58:49,2023-08-2718:19:20,1,table_c
48821,486,29175,2023-09-16 16:37:10,2023-10-1110:11:10,,0,table_c
35955,486,30633,2023-09-16 16:37:15,2023-10-1110:10:15,,0,table_d
31674,486,19652,2023-09-17 21:52:03,2023-12-2617:16:00,2023-11-1512:56:24,2,table_c
36903,486,23118,2023-09-26 18:24:19,2023-10-2809:50:52,,0,table_c
35954,486,22704,2023-09-26 18:24:26,2023-10-2809:49:18,,0,table_c
37039,486,23278,2023-09-26 18:24:31,2023-10-2809:50:07,,0,table_c
37038,486,23277,2023-09-26 18:24:36,2023-10-2809:49:44,,0,table_c
37050,486,32856,2023-10-10 19:03:05,2023-11-1312:03:31,,0,table_d
36556,486,23013,2023-10-10 19:03:11,2023-11-1312:02:49,,0,table_c
32445,486,20254,2023-12-30 12:49:59,2024-01-0212:04:49,,0,table_c
27851,486,16936,2023-12-30 12:50:03,2024-01-0113:25:09,,0,table_c
32446,486,20255,2023-12-30 12:50:10,2024-01-0212:05:13,,0,table_c
31675,486,37124,2023-12-30 12:50:16,2024-02-2813:22:48,,0,table_d
26768,486,16205,2024-01-01 13:24:15,2024-01-0212:05:35,,0,table_c
26746,486,16188,2024-02-19 18:28:00,2024-03-2415:04:28,,0,table_c
26765,486,16202,2024-02-19 18:28:08,2024-03-2415:03:14,2024-04-2912:30:04,1,table_c
27486,486,16694,2024-02-19 18:28:14,2024-03-2415:03:45,,0,table_c
24345,486,14379,2024-02-25 15:53:59,2024-06-1316:42:04,2024-04-2317:39:57,2,table_c
26745,486,16188,2024-04-01 09:39:00,2024-05-2912:26:43,2024-04-2912:29:59,1,table_c
26764,486,16202,2024-04-01 09:39:06,2024-06-0418:19:03,2024-04-2912:30:04,1,table_c
36902,486,23230,2024-05-04 17:27:16,2024-05-0721:51:51,,0,table_c
35956,486,22706,2024-05-07 21:51:20,2024-06-0617:50:03,,0,table_c
37146,486,23355,2024-05-07 21:51:28,2024-06-0617:50:31,,0,table_c
26744,486,16188,2024-06-13 16:44:46,2024-06-1722:18:57,,0,table_c
45059,486,26965,2024-09-22 18:10:50,2024-10-1418:25:29,,0,table_c
2104,490,1119,2023-09-18 16:02:12,2023-10-1712:18:59,,0,table_c
5094,490,2762,2023-09-18 16:02:17,2023-10-1712:19:17,,0,table_c
5095,490,2805,2023-09-18 16:02:22,2023-10-1712:19:08,,0,table_c
1207,490,714,2023-12-03 19:19:19,2024-01-0119:25:18,,0,table_c
1208,490,715,2023-12-03 19:19:53,2024-01-0119:25:29,2024-02-2419:38:36,1,table_c
5501,490,2889,2023-12-20 21:57:54,2024-01-0621:55:35,,0,table_c
14093,490,8039,2023-12-21 20:58:20,2024-01-1016:59:33,,0,table_c
3426,490,2014,2024-01-01 21:48:51,2024-01-1016:59:42,,0,table_c
5096,490,2806,2024-01-03 21:54:36,2024-01-0421:51:36,,0,table_c
5098,490,2807,2024-01-03 21:54:49,2024-01-1016:59:31,,0,table_c
13817,490,55145,2024-01-04 21:51:53,2024-01-1016:59:36,,0,table_d
649,490,7535,2024-01-10 16:56:23,2024-03-2413:28:49,2024-02-2419:38:39,1,table_d
1209,490,715,2024-01-10 16:56:36,2024-03-2819:49:21,2024-02-2419:38:36,1,table_c
1206,490,713,2024-01-10 16:56:45,2024-03-2412:53:58,2024-02-2419:38:33,1,table_c
4545,490,2546,2024-01-10 16:56:54,2024-03-2413:29:01,2024-02-2419:38:41,1,table_c
5956,490,3288,2024-01-10 16:57:01,2024-03-2412:54:28,2024-02-2419:38:38,1,table_c
3427,490,2014,2024-01-10 16:59:52,2024-02-2315:50:26,,0,table_c
14094,490,8039,2024-01-10 16:59:55,2024-02-2315:49:44,,0,table_c
13818,490,7874,2024-01-10 16:59:56,2024-02-2315:50:13,,0,table_c
5097,490,2807,2024-01-10 17:00:08,2024-02-2315:50:07,,0,table_c
11529,490,6207,2024-02-25 17:54:39,2024-05-2614:21:38,2024-04-2508:46:03,2,table_c
7074,490,28544,2024-03-16 21:34:53,2024-04-1620:25:32,2024-05-1409:41:45,1,table_d
3425,490,2013,2024-03-26 21:48:57,2024-06-2411:48:02,2024-05-2520:35:12,2,table_c
5660,490,2409,2024-03-26 21:49:22,2024-04-0514:49:17,,0,table_d
4544,490,2457,2024-04-14 21:22:47,2024-06-2411:48:09,2024-05-1409:41:36,1,table_c
6278,490,1371,2024-04-15 15:53:30,2024-08-2916:24:25,2024-05-1409:41:40,1,table_d
7073,490,3926,2024-04-16 20:25:47,2024-08-2916:33:23,2024-05-1409:41:45,1,table_c
4543,490,2545,2024-04-16 21:41:22,2024-06-2411:46:29,2024-05-1409:41:48,1,table_c
6280,490,3372,2024-04-25 21:50:33,2024-06-2411:48:29,2024-05-2520:35:15,1,table_c
6279,490,3505,2024-04-25 21:50:40,2024-06-2411:48:16,2024-05-2520:35:08,1,table_c
11530,490,6207,2024-05-26 14:21:49,2024-06-2411:46:36,,0,table_c
14663,490,8405,2024-05-26 21:53:19,2024-06-0221:51:45,,0,table_c
13327,490,1771,2024-06-02 21:52:27,2024-06-2411:48:22,,0,table_d
214,494,62,2021-09-23 11:34:27,2021-10-0920:26:13,,0,table_c
56159,494,31778,2021-10-08 15:18:51,2022-01-0614:52:03,2021-12-0722:17:24,2,table_c
66405,494,37512,2021-10-08 15:18:59,2022-01-0614:52:10,2022-03-2023:20:20,2,table_c
14363,494,28307,2021-11-13 10:15:45,2021-12-1414:51:04,,0,table_d
67,494,13,2021-11-13 10:15:53,2021-12-1414:51:08,2022-02-1819:22:25,1,table_c
14334,494,8179,2021-11-13 10:16:01,2021-12-0414:23:22,,0,table_c
14333,494,8179,2021-11-14 12:37:19,2021-12-1414:49:31,,0,table_c
14335,494,8178,2021-11-21 12:41:13,2021-12-0411:16:57,,0,table_c
14364,494,8203,2021-12-14 14:51:24,2022-01-0614:48:01,,0,table_c
68,494,13,2021-12-14 14:51:26,2022-03-1507:56:20,2022-02-1819:22:25,1,table_c
66406,494,37512,2022-01-06 14:52:16,2022-05-1317:58:38,2022-03-2023:20:20,2,table_c
56160,494,52607,2022-01-06 14:52:18,2022-01-0712:40:13,,0,table_d
71027,494,54757,2022-02-20 18:17:57,2022-02-2108:19:04,,0,table_d
94614,494,45139,2022-02-21 12:15:53,2022-03-0113:31:00,,0,table_d
94613,494,53173,2022-02-21 12:16:15,2022-03-0113:30:23,,0,table_c
72411,494,41380,2022-02-21 18:32:45,2022-05-1213:53:03,2022-03-2309:38:10,1,table_c
72914,494,41645,2022-02-21 18:33:01,2022-02-2821:39:39,,0,table_c
10113,494,5873,2022-02-21 18:33:09,2022-03-2208:07:53,,0,table_c
72915,494,41694,2022-02-21 18:33:18,2022-06-1214:16:52,2022-05-1619:39:55,2,table_c
79334,494,6148,2022-02-22 12:12:55,2022-06-1214:17:02,2022-05-1423:28:47,2,table_d
32216,494,20104,2022-02-25 12:02:00,2022-03-2813:55:21,2022-06-1316:10:11,2,table_c
33492,494,21002,2022-02-26 12:00:47,2022-05-1219:18:27,2022-03-2814:04:48,1,table_c
93553,494,52527,2022-02-26 18:18:55,2022-04-2719:32:26,2022-03-2814:04:51,1,table_c
72916,494,41621,2022-02-28 21:39:53,2022-06-0618:20:43,2022-05-1520:52:55,2,table_c
79409,494,44350,2022-02-28 21:39:56,2022-03-1318:00:27,,0,table_c
80356,494,44763,2022-03-02 20:47:37,2022-03-0718:09:02,,0,table_c
86797,494,48767,2022-03-03 21:46:05,2022-06-0120:49:28,2022-05-0210:52:08,2,table_c
80355,494,43400,2022-03-04 21:38:05,2022-04-2718:15:48,2022-04-0321:11:57,1,table_d
79294,494,44288,2022-03-07 21:55:43,2022-03-2221:50:19,,0,table_c
80357,494,44763,2022-03-07 21:55:58,2022-06-0518:05:16,2022-05-0623:15:03,2,table_c
72913,494,41596,2022-03-07 21:56:06,2022-03-1121:57:23,,0,table_c
32218,494,20105,2022-03-19 21:54:20,2022-06-1121:57:22,2022-05-1619:39:40,1,table_c
74375,494,42283,2022-03-22 11:45:46,2022-06-2821:05:12,2022-06-1522:43:11,2,table_c
15849,494,9227,2022-03-24 21:58:10,2022-03-2818:00:11,,0,table_c
32217,494,4936,2022-03-28 13:55:29,2022-06-2714:21:59,2022-06-1316:10:11,2,table_d
93552,494,52463,2022-04-27 18:13:57,2022-05-2818:07:12,2022-06-1919:08:29,1,table_c
93555,494,30640,2022-05-28 18:07:31,2022-06-2514:36:52,2022-06-1919:08:29,1,table_d
86798,494,32120,2022-06-26 21:45:13,2022-06-2818:51:59,,0,table_d
95875,494,53851,2022-06-28 21:05:30,2022-10-2816:33:24,2022-09-2522:37:46,2,table_c
95870,494,53848,2022-06-28 21:05:41,2022-08-1821:42:51,,0,table_c
74376,494,42283,2022-08-07 21:46:49,2022-10-0119:42:40,2022-09-0409:21:28,1,table_c
66404,494,37512,2022-08-08 11:52:30,2022-11-0416:34:40,2022-10-0712:51:56,2,table_c
93554,494,52435,2022-08-09 18:11:28,2022-11-0621:57:01,2022-10-0809:50:33,2,table_d
95867,494,53847,2022-08-09 21:38:38,2022-10-0421:58:44,2022-09-0819:07:47,1,table_c
95868,494,53848,2022-08-18 21:43:31,2022-09-2518:12:20,2022-09-1708:03:50,1,table_c
95871,494,53850,2022-09-04 21:33:54,2022-09-0819:02:50,,0,table_c
98231,494,55279,2022-09-04 21:34:01,2022-11-0113:44:08,2022-10-3120:56:42,2,table_c
96968,494,54504,2022-09-04 21:34:07,2022-09-2720:08:40,,0,table_c
96388,494,54166,2022-09-08 21:57:24,2022-11-0813:45:59,2022-10-0809:50:35,1,table_c
95869,494,53849,2022-09-12 21:59:34,2022-09-1321:34:33,,0,table_c
95873,494,53849,2022-09-13 21:35:09,2022-12-1020:02:48,2022-11-1208:33:47,2,table_c
95874,494,53848,2022-09-25 18:13:05,2022-10-2618:20:57,,0,table_c
94619,494,53117,2022-09-27 21:53:00,2022-10-2816:33:26,,0,table_c
94615,494,52841,2022-09-29 12:21:10,2022-10-3021:36:09,2022-11-2716:15:41,1,table_c
96881,494,54431,2022-10-06 12:34:14,2022-11-2708:41:33,2022-11-0517:03:21,1,table_c
94617,494,53117,2022-10-28 16:33:37,2022-11-0113:43:55,,0,table_c
95876,494,53851,2022-10-28 16:33:39,2022-12-1218:39:32,2022-11-2510:41:07,1,table_c
94616,494,30220,2022-10-30 21:36:19,2022-12-1219:35:11,2022-11-2716:15:41,1,table_d
10114,494,5873,2022-11-10 11:39:52,2022-12-1218:29:41,2022-12-0815:49:20,1,table_c
87728,494,54388,2022-11-13 16:27:25,2022-12-1020:01:23,,0,table_d
87729,494,49323,2022-11-13 16:27:33,2022-12-1218:29:56,,0,table_c
89238,494,50160,2022-11-20 12:18:16,2022-12-1020:01:11,,0,table_c
95872,494,53849,2022-12-10 20:03:16,2023-05-0309:15:11,2023-03-2520:29:18,2,table_c
96389,494,54166,2023-02-17 15:50:11,2023-03-0819:41:13,,0,table_c
95518,494,53598,2023-02-18 17:50:51,2023-05-1621:42:10,2023-06-1216:47:01,1,table_c
89948,494,50372,2023-02-23 12:23:29,2023-05-1619:18:57,2023-04-2217:40:14,2,table_c
88914,494,49913,2023-02-25 12:21:26,2023-03-0913:48:52,,0,table_c
82060,494,41312,2023-02-26 18:16:41,2023-03-0319:33:25,,0,table_d
96795,494,54397,2023-02-26 21:59:59,2023-05-3112:33:08,2023-10-1708:52:27,1,table_c
83845,494,46895,2023-03-02 16:17:16,2023-04-1515:33:49,2023-03-3022:29:54,1,table_c
88918,494,49994,2023-03-02 16:17:23,2023-04-1618:19:38,,0,table_c
88915,494,49993,2023-03-05 11:21:35,2023-04-1618:19:45,,0,table_c
72918,494,41636,2023-03-12 17:14:08,2023-04-1618:19:13,,0,table_c
88916,494,49993,2023-04-16 18:19:58,2023-05-0315:16:42,,0,table_c
72919,494,41666,2023-04-16 18:20:00,2023-05-3007:47:38,2023-05-1507:54:50,1,table_c
88917,494,49994,2023-04-16 18:20:04,2023-05-0315:16:36,,0,table_c
72920,494,30471,2023-04-16 18:20:11,2023-06-0813:56:49,2023-05-1507:54:57,1,table_d
72922,494,41694,2023-05-03 17:44:40,2023-05-1607:51:08,,0,table_c
72921,494,42340,2023-05-03 17:44:44,2023-05-2307:50:35,,0,table_d
88299,494,49643,2023-05-11 22:01:19,2023-07-2012:29:07,2023-06-0816:54:59,1,table_c
77923,494,43675,2023-05-15 16:56:40,2023-09-1108:50:41,2023-06-1216:46:52,1,table_c
89949,494,50370,2023-05-16 18:02:55,2023-06-1908:37:09,2023-06-1216:46:56,1,table_c
95519,494,53598,2023-05-16 21:42:25,2023-06-2309:42:30,2023-06-1216:47:01,1,table_c
96797,494,54397,2023-05-31 12:33:23,2023-09-1809:23:10,2023-10-1708:52:27,1,table_c
38245,494,24070,2023-06-27 11:59:28,2023-07-2012:29:01,,0,table_c
74377,494,30087,2023-06-27 11:59:47,2023-07-1815:30:37,,0,table_d
94621,494,42587,2023-06-29 21:46:29,2023-07-2014:35:14,,0,table_d
94620,494,53175,2023-06-29 21:46:35,2023-09-0609:09:45,,0,table_c
96753,494,41341,2023-06-29 21:46:39,2023-09-0314:23:43,,0,table_d
97361,494,54716,2023-06-29 21:46:44,2023-07-1809:45:05,,0,table_c
95880,494,53851,2023-06-29 21:46:47,2023-07-2012:29:33,2023-09-1815:02:34,1,table_c
66829,494,37768,2023-06-30 18:41:33,2023-07-1815:30:56,,0,table_c
10118,494,5874,2023-06-30 18:41:37,2023-07-2012:29:43,,0,table_c
10116,494,5875,2023-06-30 18:41:41,2023-07-2014:35:05,,0,table_c
95879,494,53852,2023-07-20 14:41:35,2023-09-1809:23:08,,0,table_c
38244,494,24070,2023-08-19 21:08:17,2023-11-0518:35:44,2023-10-1708:52:21,2,table_c
66409,494,37513,2023-08-19 21:08:44,2023-08-2019:58:53,,0,table_c
95877,494,53851,2023-08-19 21:09:06,2023-09-3019:49:18,2023-09-1815:02:34,1,table_c
66407,494,37511,2023-08-20 19:58:33,2023-10-1020:19:47,2023-09-1815:02:58,1,table_c
95878,494,53852,2023-09-18 09:23:25,2023-09-2115:55:01,,0,table_c
96796,494,54397,2023-09-18 09:23:27,2023-11-1420:04:09,2023-10-1708:52:27,1,table_c
10115,494,5874,2023-09-21 16:14:04,2023-10-2715:02:23,,0,table_c
97496,494,54811,2023-09-21 16:14:06,2023-10-2812:50:04,,0,table_c
97497,494,54812,2023-09-21 16:14:08,2023-10-1212:06:38,,0,table_c
96859,494,54426,2023-09-21 16:14:09,2023-10-1222:00:20,,0,table_c
81689,494,45519,2023-10-10 21:57:17,2023-12-3118:08:51,2023-12-0910:55:47,2,table_c
97818,494,54983,2023-10-12 21:59:36,2023-12-2817:22:11,2023-12-0910:55:50,2,table_c
81690,494,45518,2023-10-14 18:38:09,2023-12-3118:08:49,2023-12-1222:57:16,2,table_c
81691,494,45520,2023-10-14 18:38:29,2023-11-0118:03:46,,0,table_c
81692,494,45521,2023-10-14 18:38:42,2023-11-0118:04:17,,0,table_c
81687,494,45518,2023-12-31 18:09:13,2024-01-1613:24:29,,0,table_c
81688,494,45519,2023-12-31 18:09:15,2024-01-1613:24:18,,0,table_c
88298,494,49643,2024-01-16 13:36:52,2024-02-2307:49:05,,0,table_c
10117,494,5874,2024-01-16 13:36:54,2024-02-1915:44:48,,0,table_c
38242,494,24070,2024-02-19 16:05:47,2024-03-2714:45:39,,0,table_c
88919,494,49995,2024-02-24 12:13:30,2024-03-2907:49:26,,0,table_c
38243,494,24070,2024-08-07 12:17:54,2024-08-2408:30:02,,0,table_c
38246,494,50186,2024-08-29 10:03:04,2024-08-3014:06:30,,0,table_d
37469,494,23518,2024-09-18 21:25:48,2024-12-2310:42:47,2024-11-1709:32:03,2,table_c
66833,494,24363,2024-09-18 21:26:00,2024-10-0614:59:34,,0,table_d
38247,494,24070,2024-09-18 21:26:09,2024-12-2310:42:53,2024-11-1709:32:09,2,table_c
66830,494,37769,2024-10-06 12:21:34,2024-10-1908:36:41,,0,table_c
66831,494,37770,2024-10-06 12:21:42,2024-10-2913:57:56,,0,table_c
90385,494,50748,2024-10-18 12:12:07,2024-10-2813:59:39,,0,table_c
90386,494,50749,2024-10-18 12:12:12,2024-12-2209:29:27,2024-11-1709:32:13,1,table_c
66834,494,37753,2024-10-22 16:25:21,2024-11-2317:22:58,,0,table_c
66832,494,37753,2024-11-23 17:23:20,,2024-12-2310:43:04,1,table_c
37470,494,23518,2024-12-23 10:43:16,,,0,table_c
38248,494,24070,2024-12-23 10:43:19,,,0,table_c
41865,495,25761,2022-04-28 21:00:09,2022-05-2618:53:50,,0,table_c
41866,495,25762,2022-04-28 21:00:26,2022-05-2618:53:40,,0,table_c
100648,495,56925,2022-06-25 20:11:18,2022-06-2520:12:17,,0,table_c
92688,495,29610,2022-06-29 20:14:17,2022-06-2920:14:47,,0,table_d
12722,495,7200,2022-08-13 11:59:25,2022-09-1109:55:35,,0,table_c
2013,495,21751,2022-08-13 11:59:57,2022-08-2812:00:36,,0,table_d
2014,495,28307,2022-08-13 21:59:38,2022-08-2812:00:27,,0,table_d
38328,495,23981,2022-08-28 11:57:46,2022-09-1109:55:18,,0,table_c
35992,495,22565,2022-08-28 11:58:00,2022-09-1109:55:46,,0,table_c
35997,495,22714,2022-08-28 11:58:18,2022-09-1109:56:09,,0,table_c
35993,495,22728,2022-08-28 11:58:25,2022-09-0211:59:19,,0,table_c
38329,495,24102,2022-08-28 11:58:33,2022-09-1109:55:27,,0,table_c
35994,495,22729,2022-08-28 11:58:38,2022-09-0211:59:27,,0,table_c
33110,495,6615,2022-08-28 12:00:07,2022-09-2421:54:19,,0,table_d
54558,495,31280,2022-08-30 17:09:22,2022-09-1221:51:40,,0,table_c
35996,495,22382,2022-09-11 10:24:05,2022-10-0908:36:35,,0,table_c
38773,495,24268,2022-09-11 10:24:13,2022-10-0908:35:59,,0,table_c
35995,495,22727,2022-09-24 21:54:26,2022-10-0908:36:18,,0,table_c
36920,495,23234,2022-10-07 20:22:45,2022-11-2518:29:48,2022-10-2719:49:21,1,table_c
36919,495,22473,2022-10-07 20:26:56,2022-12-0619:00:35,2022-10-2719:49:25,1,table_d
41867,495,24382,2022-10-07 21:30:52,2022-11-2518:29:41,2022-10-2719:49:22,1,table_c
31154,495,19304,2022-10-07 21:30:58,2022-11-2518:29:35,2022-10-2719:49:31,1,table_c
31153,495,22309,2022-10-07 21:31:04,2022-11-2518:29:18,2022-10-2719:49:28,1,table_d
31135,495,19292,2022-10-07 21:31:08,2022-11-2518:29:53,2022-10-2719:49:14,1,table_c
36918,495,23145,2022-10-27 21:42:00,2023-02-2518:45:07,2022-11-2020:12:54,1,table_c
35228,495,22166,2022-10-27 21:42:14,2022-11-2518:29:25,2022-11-2020:12:56,1,table_c
35227,495,22102,2022-10-27 21:42:28,2023-02-2518:44:47,2022-11-2020:12:59,1,table_c
36917,495,23209,2022-12-06 19:01:38,2023-02-2518:45:11,,0,table_c
46025,495,30640,2022-12-10 20:24:51,2023-02-2518:44:54,,0,table_d
31115,495,21952,2023-02-25 21:52:32,2023-04-2607:41:53,2023-03-2509:54:59,1,table_d
31344,495,19460,2023-02-25 21:52:43,2023-04-2409:39:44,2023-03-2509:55:01,1,table_c
38334,495,24649,2023-02-27 18:37:13,2023-04-2721:02:45,2023-03-2509:55:04,1,table_d
38326,495,24090,2023-02-27 18:37:18,2023-04-0918:47:17,2023-03-2509:55:26,1,table_c
38327,495,24104,2023-02-27 18:37:25,2023-04-0918:47:28,2023-03-2509:55:27,1,table_c
52522,495,30416,2023-02-27 18:37:30,2023-04-2620:32:21,2023-03-2509:55:29,1,table_c
41874,495,25764,2023-02-28 21:57:43,2023-05-3119:02:22,2023-04-2607:10:38,2,table_c
41868,495,25763,2023-02-28 21:57:48,2023-04-3009:25:15,2023-03-2509:55:32,1,table_c
36590,495,23016,2023-03-07 19:37:00,2023-06-0621:40:17,2023-05-0418:23:29,2,table_c
36600,495,23122,2023-03-07 19:37:10,2023-06-0621:40:45,2023-05-0418:23:31,2,table_d
52523,495,30442,2023-03-14 20:23:48,2023-04-0918:47:02,2023-04-0315:42:50,1,table_c
52524,495,24512,2023-03-28 14:25:43,2023-04-0921:54:06,,0,table_d
35229,495,22167,2023-03-28 21:55:55,2023-06-2508:38:52,2023-05-2611:57:53,2,table_c
35231,495,22168,2023-03-28 21:56:02,2023-06-2508:38:45,2023-05-2611:57:55,2,table_c
31417,495,19498,2023-03-29 16:50:02,2023-04-0821:56:59,,0,table_c
31189,495,19327,2023-03-29 16:50:14,2023-04-2721:02:36,,0,table_c
31419,495,19503,2023-04-04 18:58:12,2023-04-0421:11:59,,0,table_c
31418,495,19498,2023-04-04 18:58:17,2023-06-0621:40:39,2023-05-0418:23:25,1,table_c
52750,495,30474,2023-04-04 18:58:21,2023-04-0918:46:49,,0,table_c
52751,495,30523,2023-04-04 18:58:30,2023-05-0419:30:38,,0,table_c
31191,495,19330,2023-04-08 17:31:50,2023-06-0822:00:31,2023-05-0418:23:35,1,table_c
52749,495,30463,2023-04-12 18:30:36,2023-05-0419:30:49,,0,table_c
66307,495,37403,2023-04-14 20:47:03,2023-06-1619:01:31,2023-05-1317:12:09,1,table_c
36008,495,24185,2023-04-21 19:50:35,2023-06-1619:01:04,2023-05-2118:15:43,1,table_d
36029,495,24369,2023-04-21 19:50:39,2023-06-2217:28:40,2023-05-2118:15:45,1,table_d
54560,495,30815,2023-04-27 21:19:20,2023-05-3119:02:05,2023-05-2611:57:57,1,table_c
54559,495,31281,2023-04-27 21:19:25,2023-05-3119:01:59,2023-05-2611:57:58,1,table_c
37293,495,23418,2023-05-09 21:55:50,2023-05-1119:00:04,,0,table_c
36027,495,22484,2023-05-09 21:55:55,2023-06-1019:00:32,,0,table_c
36018,495,22745,2023-05-09 21:56:00,2023-06-1019:00:24,,0,table_c
36592,495,23073,2023-05-13 21:53:32,2023-05-1421:57:27,,0,table_c
36593,495,23074,2023-05-13 21:53:36,2023-06-1619:01:23,,0,table_c
36609,495,23081,2023-05-13 21:53:44,2023-05-1721:24:09,,0,table_c
36610,495,23082,2023-05-13 21:53:50,2023-06-1421:58:39,,0,table_c
35234,495,22170,2023-05-14 19:30:05,2023-06-1619:01:40,,0,table_c
34675,495,17311,2023-05-19 21:17:52,2023-05-3119:02:12,,0,table_d
102738,495,58429,2023-05-24 19:37:15,2023-06-2508:38:59,,0,table_c
36601,495,23016,2023-06-06 21:41:11,2023-08-3018:37:21,,0,table_c
36010,495,22344,2023-06-06 21:41:16,2023-06-0621:42:09,,0,table_c
38332,495,24081,2023-06-06 21:41:25,2023-06-0621:42:02,,0,table_c
38330,495,24157,2023-06-06 21:41:34,2023-06-0621:41:56,,0,table_d
31190,495,19330,2023-06-08 22:01:07,2023-06-1921:35:42,,0,table_c
36025,495,22484,2023-06-10 21:58:05,2023-08-3018:39:48,,0,table_c
29019,495,25636,2023-06-26 18:07:05,2023-08-2313:57:22,2023-07-2513:55:22,1,table_d
38774,495,24276,2023-06-26 18:07:12,2023-08-2408:21:49,2023-07-2513:55:24,1,table_c
36012,495,22367,2023-06-26 18:07:17,2023-08-2521:26:19,2023-07-2513:55:25,1,table_c
38776,495,24219,2023-06-27 20:54:58,2023-06-2821:57:38,,0,table_c
34145,495,21461,2023-06-29 21:59:21,2023-08-3018:38:19,2023-07-2513:55:26,1,table_c
38775,495,24277,2023-06-29 21:59:25,2023-08-3018:38:50,2023-07-2513:55:28,1,table_c
36608,495,23018,2023-06-29 21:59:49,2023-08-3018:40:02,2023-07-2513:55:30,1,table_c
36015,495,22737,2023-06-29 22:00:00,2023-08-3018:38:04,2023-07-2513:55:31,1,table_c
41886,495,31665,2023-06-30 21:57:14,2023-08-3018:39:14,2023-07-2513:55:34,1,table_d
35998,495,22730,2023-06-30 21:57:20,2023-08-3018:38:42,2023-07-2513:55:35,1,table_c
34143,495,22785,2023-06-30 21:57:27,2023-08-3018:38:11,2023-07-2513:55:36,1,table_d
36001,495,32405,2023-06-30 21:57:32,2023-08-3018:37:42,2023-07-2513:55:43,1,table_d
35247,495,22180,2023-07-27 13:50:02,2023-08-1516:55:48,,0,table_c
31165,495,19314,2023-08-10 16:54:43,2023-10-1721:57:51,2023-10-0419:40:01,2,table_c
31168,495,19316,2023-08-10 16:54:46,2023-10-1721:58:13,2023-10-0419:40:02,2,table_c
31169,495,19310,2023-08-10 16:54:50,2023-10-1521:55:10,2023-10-0419:40:03,2,table_c
66739,495,37704,2023-08-10 16:54:53,2023-11-0620:52:11,2023-10-0419:40:05,2,table_c
41935,495,25200,2023-08-15 16:54:52,2023-10-0807:58:49,2023-09-0913:39:40,1,table_c
41941,495,24993,2023-08-15 16:54:57,2023-08-1911:54:38,,0,table_c
36005,495,22450,2023-08-19 21:56:11,2023-10-2621:56:05,2023-10-1707:31:09,2,table_c
36028,495,22751,2023-08-19 21:56:18,2023-11-1421:56:59,2023-10-1707:31:10,2,table_c
41885,495,25768,2023-08-19 21:56:23,2023-08-3019:53:44,,0,table_c
41877,495,24648,2023-08-20 21:55:49,2023-11-1619:00:04,2023-10-1707:31:12,2,table_d
41889,495,24422,2023-08-20 21:55:55,2023-10-0521:55:11,2023-09-0913:39:56,1,table_c
